header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 78.94, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 62.91, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 43.13, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 70.67, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 1.98, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 97.90, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 79.61, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 94.13, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 71.85, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 5.54, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 94.93, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 85.37, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 67.09, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 61.55, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 99.32, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 76.46, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 35.94, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 19.54, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 59.97, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 20.51, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 26.76, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 84.61, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 5.23, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 57.80, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 17.17, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 3.91, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 28.04, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 10.69, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 90.02, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 5.21, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 54.00, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 21.91, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 67.11, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 50.55, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 98.22, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 94.86, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 65.51, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 77.97, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 82.38, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 40.28, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 40.44, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 4.95, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 91.35, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 36.91, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 95.07, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 52.81, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 72.45, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 75.12, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 10.65, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 70.25, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 86.20, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 71.07, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 63.01, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 27.17, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 4.05, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 52.23, 
