header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 82.70, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 88.34, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 72.04, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 35.46, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 10.27, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 92.51, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 60.79, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 80.52, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 82.86, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 46.24, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 31.87, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 16.38, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 58.26, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 0.72, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 13.97, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 44.89, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 37.56, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 74.96, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 68.35, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 58.88, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 13.84, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 4.11, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 55.83, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 30.88, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 16.64, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 40.85, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 64.08, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 46.99, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 90.47, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 59.63, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 36.79, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 37.09, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 94.60, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 16.69, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 26.60, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 19.73, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 24.00, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 57.15, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 77.98, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 38.31, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 16.15, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 12.79, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 13.07, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 66.02, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 1.94, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 94.84, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 35.48, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 21.16, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 7.17, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 91.74, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 76.34, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 82.33, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 49.25, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 13.43, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 28.00, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 43.95, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 67.02, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 16.04, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 54.19, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 79.56, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 86.18, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 44.42, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 28.76, 
2001, 12, 0.1, 0.2, 0.3, 0.4, 87.68, 
2001, 13, 0.1, 0.2, 0.3, 0.4, 51.19, 
2001, 14, 0.1, 0.2, 0.3, 0.4, 56.05, 
2001, 15, 0.1, 0.2, 0.3, 0.4, 20.26, 
2001, 16, 0.1, 0.2, 0.3, 0.4, 87.30, 
2001, 17, 0.1, 0.2, 0.3, 0.4, 40.34, 
2001, 18, 0.1, 0.2, 0.3, 0.4, 66.35, 
2001, 19, 0.1, 0.2, 0.3, 0.4, 93.31, 
2001, 20, 0.1, 0.2, 0.3, 0.4, 56.29, 
2001, 21, 0.1, 0.2, 0.3, 0.4, 36.91, 
2001, 22, 0.1, 0.2, 0.3, 0.4, 80.14, 
2001, 23, 0.1, 0.2, 0.3, 0.4, 6.11, 
2001, 24, 0.1, 0.2, 0.3, 0.4, 56.56, 
2001, 25, 0.1, 0.2, 0.3, 0.4, 99.54, 
2001, 26, 0.1, 0.2, 0.3, 0.4, 37.49, 
2001, 27, 0.1, 0.2, 0.3, 0.4, 51.82, 
2001, 28, 0.1, 0.2, 0.3, 0.4, 23.17, 
2001, 29, 0.1, 0.2, 0.3, 0.4, 85.77, 
2001, 30, 0.1, 0.2, 0.3, 0.4, 22.82, 
2001, 31, 0.1, 0.2, 0.3, 0.4, 67.08, 
2001, 32, 0.1, 0.2, 0.3, 0.4, 42.45, 
2001, 33, 0.1, 0.2, 0.3, 0.4, 38.68, 
2001, 34, 0.1, 0.2, 0.3, 0.4, 86.23, 
2001, 35, 0.1, 0.2, 0.3, 0.4, 79.81, 
2001, 36, 0.1, 0.2, 0.3, 0.4, 5.56, 
2001, 37, 0.1, 0.2, 0.3, 0.4, 90.90, 
2001, 38, 0.1, 0.2, 0.3, 0.4, 98.93, 
2001, 39, 0.1, 0.2, 0.3, 0.4, 10.66, 
2001, 40, 0.1, 0.2, 0.3, 0.4, 6.76, 
2001, 41, 0.1, 0.2, 0.3, 0.4, 66.75, 
2001, 42, 0.1, 0.2, 0.3, 0.4, 63.71, 
2001, 43, 0.1, 0.2, 0.3, 0.4, 52.33, 
2001, 44, 0.1, 0.2, 0.3, 0.4, 73.42, 
2001, 45, 0.1, 0.2, 0.3, 0.4, 40.30, 
2001, 46, 0.1, 0.2, 0.3, 0.4, 20.09, 
2001, 47, 0.1, 0.2, 0.3, 0.4, 88.74, 
2001, 48, 0.1, 0.2, 0.3, 0.4, 28.82, 
2001, 49, 0.1, 0.2, 0.3, 0.4, 62.16, 
2001, 50, 0.1, 0.2, 0.3, 0.4, 77.47, 
2001, 51, 0.1, 0.2, 0.3, 0.4, 49.52, 
2001, 52, 0.1, 0.2, 0.3, 0.4, 71.49, 
2002, 1, 0.1, 0.2, 0.3, 0.4, 9.97, 
2002, 2, 0.1, 0.2, 0.3, 0.4, 48.48, 
2002, 3, 0.1, 0.2, 0.3, 0.4, 25.40, 
2002, 4, 0.1, 0.2, 0.3, 0.4, 17.50, 
2002, 5, 0.1, 0.2, 0.3, 0.4, 99.13, 
2002, 6, 0.1, 0.2, 0.3, 0.4, 49.11, 
2002, 7, 0.1, 0.2, 0.3, 0.4, 36.56, 
2002, 8, 0.1, 0.2, 0.3, 0.4, 62.98, 
2002, 9, 0.1, 0.2, 0.3, 0.4, 56.92, 
