header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 37.00, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 75.78, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 39.74, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 19.20, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 50.82, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 61.85, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 31.69, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 76.62, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 78.34, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 38.94, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 38.24, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 31.79, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 68.48, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 66.06, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 38.60, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 56.40, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 90.30, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 47.02, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 64.24, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 27.61, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 13.13, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 15.50, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 95.38, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 83.88, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 15.53, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 92.58, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 41.56, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 84.99, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 69.88, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 13.78, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 94.29, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 61.60, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 51.53, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 29.59, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 95.18, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 0.15, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 16.40, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 95.23, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 70.33, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 68.82, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 15.44, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 48.44, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 18.50, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 93.84, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 93.96, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 88.07, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 28.84, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 37.53, 
