header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 14.13, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 17.26, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 6.23, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 26.01, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 1.90, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 9.85, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 60.45, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 71.12, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 13.13, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 20.22, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 19.56, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 62.41, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 30.81, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 4.75, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 93.59, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 65.90, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 47.59, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 67.96, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 88.28, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 69.07, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 91.25, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 69.54, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 16.86, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 55.38, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 94.41, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 87.25, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 42.20, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 14.67, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 17.59, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 87.88, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 16.44, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 83.13, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 38.45, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 88.77, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 82.66, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 24.70, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 18.24, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 46.72, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 6.77, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 58.12, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 35.59, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 99.21, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 95.64, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 36.12, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 27.65, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 82.38, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 94.66, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 64.84, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 48.89, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 48.74, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 26.47, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 84.10, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 69.65, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 80.14, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 69.01, 
