header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 66.46, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 35.35, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 91.67, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 27.55, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 35.66, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 27.46, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 62.98, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 83.55, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 38.88, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 50.50, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 12.35, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 27.55, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 20.81, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 18.40, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 14.79, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 94.85, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 0.82, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 57.98, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 89.38, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 19.34, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 88.40, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 64.16, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 82.74, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 49.83, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 97.04, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 16.66, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 95.69, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 75.67, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 66.58, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 6.61, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 54.67, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 8.17, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 11.32, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 19.79, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 8.46, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 6.94, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 31.75, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 96.04, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 53.27, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 47.81, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 44.80, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 71.70, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 80.84, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 87.11, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 41.46, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 13.49, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 65.28, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 93.07, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 53.49, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 43.74, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 89.82, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 17.69, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 85.32, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 8.26, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 54.92, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 35.81, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 78.95, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 34.92, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 94.64, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 62.35, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 81.90, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 62.76, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 57.16, 
2001, 12, 0.1, 0.2, 0.3, 0.4, 66.11, 
2001, 13, 0.1, 0.2, 0.3, 0.4, 82.91, 
2001, 14, 0.1, 0.2, 0.3, 0.4, 72.73, 
2001, 15, 0.1, 0.2, 0.3, 0.4, 56.52, 
2001, 16, 0.1, 0.2, 0.3, 0.4, 29.50, 
2001, 17, 0.1, 0.2, 0.3, 0.4, 68.21, 
2001, 18, 0.1, 0.2, 0.3, 0.4, 29.28, 
2001, 19, 0.1, 0.2, 0.3, 0.4, 37.01, 
2001, 20, 0.1, 0.2, 0.3, 0.4, 1.92, 
2001, 21, 0.1, 0.2, 0.3, 0.4, 7.90, 
2001, 22, 0.1, 0.2, 0.3, 0.4, 49.26, 
2001, 23, 0.1, 0.2, 0.3, 0.4, 28.97, 
2001, 24, 0.1, 0.2, 0.3, 0.4, 45.86, 
2001, 25, 0.1, 0.2, 0.3, 0.4, 95.68, 
2001, 26, 0.1, 0.2, 0.3, 0.4, 27.16, 
2001, 27, 0.1, 0.2, 0.3, 0.4, 44.45, 
2001, 28, 0.1, 0.2, 0.3, 0.4, 39.64, 
2001, 29, 0.1, 0.2, 0.3, 0.4, 20.88, 
2001, 30, 0.1, 0.2, 0.3, 0.4, 39.14, 
2001, 31, 0.1, 0.2, 0.3, 0.4, 5.42, 
2001, 32, 0.1, 0.2, 0.3, 0.4, 63.98, 
2001, 33, 0.1, 0.2, 0.3, 0.4, 48.94, 
2001, 34, 0.1, 0.2, 0.3, 0.4, 65.70, 
2001, 35, 0.1, 0.2, 0.3, 0.4, 53.19, 
2001, 36, 0.1, 0.2, 0.3, 0.4, 73.65, 
