header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 23.29, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 67.36, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 48.39, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 41.39, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 37.46, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 29.24, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 70.27, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 80.11, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 97.43, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 69.70, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 20.34, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 89.98, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 19.01, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 69.88, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 37.81, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 43.34, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 1.87, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 20.14, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 63.79, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 69.78, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 77.21, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 59.82, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 82.90, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 40.06, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 61.66, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 87.12, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 90.93, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 99.98, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 43.53, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 7.49, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 26.35, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 3.44, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 78.58, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 15.81, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 94.73, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 93.66, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 70.25, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 49.35, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 40.87, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 55.52, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 26.55, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 45.56, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 39.92, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 49.01, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 48.87, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 47.25, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 50.79, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 64.16, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 63.69, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 15.39, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 44.43, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 70.44, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 35.34, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 61.74, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 20.27, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 86.30, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 90.94, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 32.42, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 89.87, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 69.76, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 36.01, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 71.66, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 48.19, 
2001, 12, 0.1, 0.2, 0.3, 0.4, 49.26, 
2001, 13, 0.1, 0.2, 0.3, 0.4, 67.68, 
2001, 14, 0.1, 0.2, 0.3, 0.4, 37.00, 
2001, 15, 0.1, 0.2, 0.3, 0.4, 40.03, 
2001, 16, 0.1, 0.2, 0.3, 0.4, 61.02, 
2001, 17, 0.1, 0.2, 0.3, 0.4, 33.34, 
2001, 18, 0.1, 0.2, 0.3, 0.4, 90.15, 
2001, 19, 0.1, 0.2, 0.3, 0.4, 95.60, 
2001, 20, 0.1, 0.2, 0.3, 0.4, 33.82, 
2001, 21, 0.1, 0.2, 0.3, 0.4, 54.56, 
2001, 22, 0.1, 0.2, 0.3, 0.4, 85.19, 
2001, 23, 0.1, 0.2, 0.3, 0.4, 98.86, 
2001, 24, 0.1, 0.2, 0.3, 0.4, 80.37, 
2001, 25, 0.1, 0.2, 0.3, 0.4, 76.69, 
2001, 26, 0.1, 0.2, 0.3, 0.4, 96.49, 
2001, 27, 0.1, 0.2, 0.3, 0.4, 3.53, 
2001, 28, 0.1, 0.2, 0.3, 0.4, 0.74, 
2001, 29, 0.1, 0.2, 0.3, 0.4, 70.40, 
2001, 30, 0.1, 0.2, 0.3, 0.4, 11.51, 
2001, 31, 0.1, 0.2, 0.3, 0.4, 69.59, 
2001, 32, 0.1, 0.2, 0.3, 0.4, 95.54, 
2001, 33, 0.1, 0.2, 0.3, 0.4, 81.83, 
2001, 34, 0.1, 0.2, 0.3, 0.4, 47.17, 
2001, 35, 0.1, 0.2, 0.3, 0.4, 80.72, 
2001, 36, 0.1, 0.2, 0.3, 0.4, 95.01, 
2001, 37, 0.1, 0.2, 0.3, 0.4, 72.65, 
2001, 38, 0.1, 0.2, 0.3, 0.4, 28.92, 
2001, 39, 0.1, 0.2, 0.3, 0.4, 38.73, 
2001, 40, 0.1, 0.2, 0.3, 0.4, 17.39, 
2001, 41, 0.1, 0.2, 0.3, 0.4, 43.84, 
2001, 42, 0.1, 0.2, 0.3, 0.4, 58.96, 
2001, 43, 0.1, 0.2, 0.3, 0.4, 12.56, 
2001, 44, 0.1, 0.2, 0.3, 0.4, 81.95, 
2001, 45, 0.1, 0.2, 0.3, 0.4, 77.35, 
2001, 46, 0.1, 0.2, 0.3, 0.4, 5.32, 
2001, 47, 0.1, 0.2, 0.3, 0.4, 12.32, 
2001, 48, 0.1, 0.2, 0.3, 0.4, 12.81, 
2001, 49, 0.1, 0.2, 0.3, 0.4, 11.85, 
2001, 50, 0.1, 0.2, 0.3, 0.4, 20.82, 
2001, 51, 0.1, 0.2, 0.3, 0.4, 95.33, 
2001, 52, 0.1, 0.2, 0.3, 0.4, 73.28, 
2002, 1, 0.1, 0.2, 0.3, 0.4, 63.67, 
2002, 2, 0.1, 0.2, 0.3, 0.4, 81.90, 
2002, 3, 0.1, 0.2, 0.3, 0.4, 10.21, 
2002, 4, 0.1, 0.2, 0.3, 0.4, 75.44, 
2002, 5, 0.1, 0.2, 0.3, 0.4, 72.34, 
2002, 6, 0.1, 0.2, 0.3, 0.4, 99.87, 
2002, 7, 0.1, 0.2, 0.3, 0.4, 95.27, 
2002, 8, 0.1, 0.2, 0.3, 0.4, 45.55, 
