header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 64.00, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 63.22, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 27.95, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 60.81, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 87.45, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 32.40, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 94.33, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 26.15, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 25.43, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 10.17, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 37.27, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 44.42, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 31.18, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 14.28, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 26.03, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 55.36, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 19.51, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 85.95, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 41.08, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 44.00, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 67.63, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 5.69, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 98.83, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 89.43, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 44.89, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 71.55, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 58.10, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 75.56, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 22.65, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 14.27, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 50.49, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 91.45, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 2.09, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 32.75, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 43.51, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 14.96, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 33.43, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 1.25, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 35.74, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 19.63, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 57.16, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 14.13, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 81.54, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 67.19, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 44.36, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 66.53, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 64.93, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 99.94, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 3.26, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 8.90, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 64.81, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 80.86, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 92.90, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 10.89, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 64.85, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 74.51, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 83.23, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 87.59, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 31.46, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 6.51, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 69.25, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 94.95, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 27.68, 
2001, 12, 0.1, 0.2, 0.3, 0.4, 87.27, 
2001, 13, 0.1, 0.2, 0.3, 0.4, 3.75, 
2001, 14, 0.1, 0.2, 0.3, 0.4, 13.96, 
2001, 15, 0.1, 0.2, 0.3, 0.4, 74.65, 
2001, 16, 0.1, 0.2, 0.3, 0.4, 51.05, 
2001, 17, 0.1, 0.2, 0.3, 0.4, 63.66, 
2001, 18, 0.1, 0.2, 0.3, 0.4, 20.14, 
2001, 19, 0.1, 0.2, 0.3, 0.4, 62.63, 
2001, 20, 0.1, 0.2, 0.3, 0.4, 6.65, 
2001, 21, 0.1, 0.2, 0.3, 0.4, 67.82, 
2001, 22, 0.1, 0.2, 0.3, 0.4, 18.12, 
2001, 23, 0.1, 0.2, 0.3, 0.4, 9.25, 
2001, 24, 0.1, 0.2, 0.3, 0.4, 82.25, 
2001, 25, 0.1, 0.2, 0.3, 0.4, 6.71, 
2001, 26, 0.1, 0.2, 0.3, 0.4, 7.35, 
2001, 27, 0.1, 0.2, 0.3, 0.4, 78.15, 
2001, 28, 0.1, 0.2, 0.3, 0.4, 12.76, 
2001, 29, 0.1, 0.2, 0.3, 0.4, 56.33, 
2001, 30, 0.1, 0.2, 0.3, 0.4, 66.84, 
2001, 31, 0.1, 0.2, 0.3, 0.4, 34.67, 
2001, 32, 0.1, 0.2, 0.3, 0.4, 65.36, 
2001, 33, 0.1, 0.2, 0.3, 0.4, 96.70, 
2001, 34, 0.1, 0.2, 0.3, 0.4, 92.77, 
2001, 35, 0.1, 0.2, 0.3, 0.4, 76.61, 
2001, 36, 0.1, 0.2, 0.3, 0.4, 48.19, 
2001, 37, 0.1, 0.2, 0.3, 0.4, 2.89, 
2001, 38, 0.1, 0.2, 0.3, 0.4, 84.12, 
2001, 39, 0.1, 0.2, 0.3, 0.4, 4.82, 
2001, 40, 0.1, 0.2, 0.3, 0.4, 88.52, 
2001, 41, 0.1, 0.2, 0.3, 0.4, 2.68, 
2001, 42, 0.1, 0.2, 0.3, 0.4, 97.86, 
2001, 43, 0.1, 0.2, 0.3, 0.4, 52.09, 
