header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 77.04, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 61.60, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 46.65, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 21.24, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 60.34, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 38.44, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 94.47, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 98.89, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 76.57, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 19.36, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 16.10, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 57.76, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 93.54, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 50.57, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 34.18, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 73.43, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 2.32, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 83.28, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 50.19, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 46.26, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 17.41, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 45.20, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 0.01, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 2.85, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 85.32, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 54.32, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 85.43, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 49.01, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 45.52, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 3.94, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 14.86, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 6.24, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 75.13, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 18.69, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 57.15, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 66.46, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 31.13, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 77.87, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 64.49, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 10.52, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 69.08, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 98.82, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 58.91, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 47.53, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 6.67, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 57.94, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 7.80, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 54.76, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 91.69, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 99.19, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 70.34, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 71.22, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 76.53, 
