header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 99.63, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 18.19, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 68.61, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 55.76, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 92.63, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 28.24, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 90.29, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 57.70, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 29.07, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 23.51, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 17.96, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 75.48, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 58.18, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 37.13, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 52.63, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 58.94, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 3.46, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 41.01, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 71.60, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 45.55, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 30.75, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 28.48, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 53.68, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 96.53, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 76.23, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 31.00, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 60.32, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 60.08, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 33.15, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 55.85, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 32.91, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 74.66, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 69.00, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 10.29, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 66.92, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 42.90, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 39.61, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 5.37, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 39.78, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 53.92, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 93.61, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 81.73, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 29.73, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 39.18, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 15.34, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 91.48, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 68.11, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 92.12, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 44.44, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 42.18, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 16.55, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 40.14, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 56.95, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 52.30, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 25.55, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 46.27, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 17.52, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 2.56, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 32.63, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 47.49, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 82.20, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 19.75, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 74.68, 
2001, 12, 0.1, 0.2, 0.3, 0.4, 30.86, 
2001, 13, 0.1, 0.2, 0.3, 0.4, 54.27, 
2001, 14, 0.1, 0.2, 0.3, 0.4, 76.58, 
2001, 15, 0.1, 0.2, 0.3, 0.4, 11.07, 
2001, 16, 0.1, 0.2, 0.3, 0.4, 44.48, 
2001, 17, 0.1, 0.2, 0.3, 0.4, 2.45, 
2001, 18, 0.1, 0.2, 0.3, 0.4, 95.34, 
2001, 19, 0.1, 0.2, 0.3, 0.4, 93.56, 
2001, 20, 0.1, 0.2, 0.3, 0.4, 43.82, 
2001, 21, 0.1, 0.2, 0.3, 0.4, 57.70, 
2001, 22, 0.1, 0.2, 0.3, 0.4, 86.90, 
2001, 23, 0.1, 0.2, 0.3, 0.4, 41.43, 
2001, 24, 0.1, 0.2, 0.3, 0.4, 73.21, 
2001, 25, 0.1, 0.2, 0.3, 0.4, 41.32, 
2001, 26, 0.1, 0.2, 0.3, 0.4, 53.00, 
2001, 27, 0.1, 0.2, 0.3, 0.4, 45.12, 
2001, 28, 0.1, 0.2, 0.3, 0.4, 15.88, 
2001, 29, 0.1, 0.2, 0.3, 0.4, 43.99, 
