header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 38.86, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 40.84, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 16.74, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 16.93, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 81.73, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 29.23, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 11.11, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 20.86, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 76.94, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 1.77, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 93.28, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 15.45, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 12.95, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 12.80, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 62.43, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 55.45, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 14.50, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 8.08, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 8.37, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 8.75, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 68.39, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 11.44, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 29.68, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 63.58, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 18.61, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 93.62, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 79.95, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 82.39, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 49.56, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 92.96, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 54.32, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 80.97, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 96.40, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 77.02, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 49.50, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 87.56, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 14.90, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 78.50, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 50.69, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 37.12, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 51.64, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 73.95, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 89.13, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 32.75, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 12.67, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 20.00, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 64.82, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 29.25, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 27.52, 
