header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 20.36, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 18.34, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 34.12, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 45.28, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 48.41, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 66.91, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 67.82, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 37.43, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 3.89, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 84.88, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 99.21, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 5.75, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 55.41, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 92.23, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 2.42, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 54.10, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 9.05, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 33.87, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 93.77, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 59.07, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 81.50, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 28.79, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 53.28, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 11.27, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 13.19, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 5.49, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 73.02, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 35.58, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 98.85, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 51.73, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 37.28, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 27.42, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 87.96, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 31.55, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 48.09, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 59.17, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 8.03, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 52.07, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 96.38, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 35.23, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 51.29, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 74.21, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 91.53, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 88.68, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 1.13, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 91.84, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 21.32, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 7.53, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 98.21, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 83.80, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 71.93, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 20.37, 
2001, 1, 0.1, 0.2, 0.3, 0.4, 64.13, 
2001, 2, 0.1, 0.2, 0.3, 0.4, 62.50, 
2001, 3, 0.1, 0.2, 0.3, 0.4, 36.71, 
2001, 4, 0.1, 0.2, 0.3, 0.4, 39.62, 
2001, 5, 0.1, 0.2, 0.3, 0.4, 81.80, 
2001, 6, 0.1, 0.2, 0.3, 0.4, 59.49, 
2001, 7, 0.1, 0.2, 0.3, 0.4, 33.29, 
2001, 8, 0.1, 0.2, 0.3, 0.4, 8.92, 
2001, 9, 0.1, 0.2, 0.3, 0.4, 30.64, 
2001, 10, 0.1, 0.2, 0.3, 0.4, 14.01, 
2001, 11, 0.1, 0.2, 0.3, 0.4, 38.09, 
