header
Year, Week, SMN, SMT, VCI, TCI, VHI, empty
2000, 1, 0.1, 0.2, 0.3, 0.4, 80.84, 
2000, 2, 0.1, 0.2, 0.3, 0.4, 19.18, 
2000, 3, 0.1, 0.2, 0.3, 0.4, 18.86, 
2000, 4, 0.1, 0.2, 0.3, 0.4, 41.02, 
2000, 5, 0.1, 0.2, 0.3, 0.4, 76.41, 
2000, 6, 0.1, 0.2, 0.3, 0.4, 37.16, 
2000, 7, 0.1, 0.2, 0.3, 0.4, 91.62, 
2000, 8, 0.1, 0.2, 0.3, 0.4, 10.02, 
2000, 9, 0.1, 0.2, 0.3, 0.4, 81.53, 
2000, 10, 0.1, 0.2, 0.3, 0.4, 44.35, 
2000, 11, 0.1, 0.2, 0.3, 0.4, 32.88, 
2000, 12, 0.1, 0.2, 0.3, 0.4, 57.50, 
2000, 13, 0.1, 0.2, 0.3, 0.4, 46.44, 
2000, 14, 0.1, 0.2, 0.3, 0.4, 88.32, 
2000, 15, 0.1, 0.2, 0.3, 0.4, 93.98, 
2000, 16, 0.1, 0.2, 0.3, 0.4, 55.01, 
2000, 17, 0.1, 0.2, 0.3, 0.4, 13.36, 
2000, 18, 0.1, 0.2, 0.3, 0.4, 54.52, 
2000, 19, 0.1, 0.2, 0.3, 0.4, 7.91, 
2000, 20, 0.1, 0.2, 0.3, 0.4, 52.69, 
2000, 21, 0.1, 0.2, 0.3, 0.4, 85.34, 
2000, 22, 0.1, 0.2, 0.3, 0.4, 66.71, 
2000, 23, 0.1, 0.2, 0.3, 0.4, 82.09, 
2000, 24, 0.1, 0.2, 0.3, 0.4, 4.34, 
2000, 25, 0.1, 0.2, 0.3, 0.4, 51.68, 
2000, 26, 0.1, 0.2, 0.3, 0.4, 64.24, 
2000, 27, 0.1, 0.2, 0.3, 0.4, 24.12, 
2000, 28, 0.1, 0.2, 0.3, 0.4, 2.67, 
2000, 29, 0.1, 0.2, 0.3, 0.4, 71.02, 
2000, 30, 0.1, 0.2, 0.3, 0.4, 57.22, 
2000, 31, 0.1, 0.2, 0.3, 0.4, 28.36, 
2000, 32, 0.1, 0.2, 0.3, 0.4, 0.57, 
2000, 33, 0.1, 0.2, 0.3, 0.4, 0.87, 
2000, 34, 0.1, 0.2, 0.3, 0.4, 52.96, 
2000, 35, 0.1, 0.2, 0.3, 0.4, 53.21, 
2000, 36, 0.1, 0.2, 0.3, 0.4, 61.01, 
2000, 37, 0.1, 0.2, 0.3, 0.4, 62.46, 
2000, 38, 0.1, 0.2, 0.3, 0.4, 35.39, 
2000, 39, 0.1, 0.2, 0.3, 0.4, 3.91, 
2000, 40, 0.1, 0.2, 0.3, 0.4, 17.08, 
2000, 41, 0.1, 0.2, 0.3, 0.4, 64.89, 
2000, 42, 0.1, 0.2, 0.3, 0.4, 17.43, 
2000, 43, 0.1, 0.2, 0.3, 0.4, 23.62, 
2000, 44, 0.1, 0.2, 0.3, 0.4, 15.80, 
2000, 45, 0.1, 0.2, 0.3, 0.4, 1.84, 
2000, 46, 0.1, 0.2, 0.3, 0.4, 98.29, 
2000, 47, 0.1, 0.2, 0.3, 0.4, 56.20, 
2000, 48, 0.1, 0.2, 0.3, 0.4, 43.52, 
2000, 49, 0.1, 0.2, 0.3, 0.4, 98.37, 
2000, 50, 0.1, 0.2, 0.3, 0.4, 43.61, 
2000, 51, 0.1, 0.2, 0.3, 0.4, 4.03, 
2000, 52, 0.1, 0.2, 0.3, 0.4, 98.03, 
